Wall time,Step,Value,Column 1
1568055025.06762,393216,0.284423828125,0.284423828125
1568055147.55745,458752,0.294677734375,0.284423828125
1568055760.7919,786432,0.380126953125,0.28734028339386
1568056130.93468,983040,0.4072265625,0.313731023197761
1568056253.72628,1048576,0.417724609375,0.340323382398715
1568056622.67261,1245184,0.434814453125,0.362338135676882
1568056745.62071,1310720,0.430419921875,0.382952127333878
1568056868.44311,1376256,0.43701171875,0.396453099169915
1568057362.90641,1638400,0.44873046875,0.407988937014349
1568058839.01666,2424832,0.47705078125,0.419576799434279
1568059331.10247,2686976,0.497314453125,0.435923769359893
1568059577.24821,2818048,0.494873046875,0.453384742647576
1568059823.38101,2949120,0.501708984375,0.465185004958354
1568059946.42964,3014656,0.49609375,0.475573295002396
1568060192.70398,3145728,0.50244140625,0.481409801367681
1568060931.27192,3538944,0.509521484375,0.487391690939923
1568061054.31725,3604480,0.52490234375,0.493685931504343
1568061177.76189,3670016,0.516845703125,0.502564622975581
1568061301.07318,3735552,0.517578125,0.506626502461439
1568061424.39065,3801088,0.514404296875,0.509741404868036
1568062167.7279,4194304,0.529296875,0.51106764246279
1568062414.59268,4325376,0.524658203125,0.516252470564804
1568062658.7694,4456448,0.528564453125,0.51864326119777
1568062780.75072,4521984,0.526123046875,0.521465084585276
1568063146.65601,4718592,0.533203125,0.522789920050981
1568063268.60681,4784128,0.536376953125,0.525751683665631
1568063390.56191,4849664,0.52294921875,0.528773763480124
1568063512.54584,4915200,0.52978515625,0.527117124170897
1568064122.47844,5242880,0.542236328125,0.527875976068396
1568064732.39598,5570560,0.53662109375,0.531960402373558
1568065098.10808,5767168,0.53515625,0.533286014056555
1568065220.21336,5832704,0.5283203125,0.533817953723086
1568065951.84213,6225920,0.547119140625,0.532254293560758
1568066927.60327,6750208,0.546630859375,0.536482210267263
1568067293.66061,6946816,0.54150390625,0.539368727896783
1568067415.66446,7012352,0.549560546875,0.539976023497734
1568068269.40796,7471104,0.54833984375,0.54270209032745
1568068635.35302,7667712,0.556884765625,0.544305601737916
1568068879.02949,7798784,0.55419921875,0.547883415685293
1568069732.44601,8257536,0.55322265625,0.54967978057064
1568069854.35594,8323072,0.55908203125,0.550687458833935
1568070221.32856,8519680,0.552978515625,0.553075075255985
1568070343.19288,8585216,0.555908203125,0.553047611396098
1568071196.15582,9043968,0.558349609375,0.553861231846335
1568071440.40098,9175040,0.55029296875,0.555137833365108
