Wall time,Step,Value,Column 1
1568055025.0677,393216,0.271728515625,0.271728515625
1568055147.55782,458752,0.289794921875,0.271728515625
1568055760.792,786432,0.364013671875,0.276637673377991
1568056130.93476,983040,0.38037109375,0.300380223750835
1568056253.72638,1048576,0.392578125,0.322116024119261
1568056622.67267,1245184,0.39697265625,0.341262586199403
1568056745.62078,1310720,0.394775390625,0.356400600839616
1568056868.44324,1376256,0.407958984375,0.36682812550542
1568057362.90647,1638400,0.416748046875,0.378004552732432
1568058839.01673,2424832,0.439697265625,0.388532264885918
1568059331.10254,2686976,0.444580078125,0.402435254588701
1568059577.24828,2818048,0.449462890625,0.413887204929497
1568059823.38112,2949120,0.44580078125,0.423554133195878
1568059946.42972,3014656,0.44873046875,0.429599181849256
1568060192.70413,3145728,0.45263671875,0.434797698040791
1568060931.27201,3538944,0.446533203125,0.439645068658308
1568061054.31732,3604480,0.45361328125,0.441516771212368
1568061177.76196,3670016,0.462646484375,0.444803737929137
1568061301.07329,3735552,0.4658203125,0.449652120935544
1568061424.39079,3801088,0.460693359375,0.454045479629694
1568062167.72805,4194304,0.4697265625,0.45585189812494
1568062414.59282,4325376,0.458740234375,0.45962204008037
1568062658.77,4456448,0.467041015625,0.45938242832498
1568062780.75083,4521984,0.472412109375,0.461463484883799
1568063146.65623,4718592,0.46630859375,0.464438538364929
1568063268.60694,4784128,0.471435546875,0.464946685738851
1568063390.56254,4849664,0.473388671875,0.466709894343473
1568063512.54642,4915200,0.48095703125,0.468524708648305
1568064122.47857,5242880,0.477783203125,0.471902925214634
1568064732.39614,5570560,0.486572265625,0.473500764402681
1568065098.1082,5767168,0.48193359375,0.477052664026812
1568065220.21349,5832704,0.480712890625,0.478378951815364
1568065951.84273,6225920,0.490966796875,0.479013149543666
1568066927.6034,6750208,0.490234375,0.482261296389314
1568067293.66123,6946816,0.49072265625,0.484427809205157
1568067415.6651,7012352,0.4921875,0.486138298648739
1568068269.4086,7471104,0.496826171875,0.487782039152634
1568068635.35358,7667712,0.49365234375,0.490239587912398
1568068879.03013,7798784,0.49560546875,0.49116693099034
1568069732.44612,8257536,0.491455078125,0.492373008267318
1568069854.35659,8323072,0.4990234375,0.492123580472298
1568070221.32863,8519680,0.5,0.493998468380461
1568070343.19303,8585216,0.494384765625,0.495629255658914
1568071196.15595,9043968,0.5048828125,0.495291092229289
1568071440.40107,9175040,0.509033203125,0.497897436140739
1568071684.32063,9306112,0.50244140625,0.500923341573718
1568071806.07603,9371648,0.506103515625,0.501335843034827
1568071928.04607,9437184,0.494140625,0.502631355630741
1568072781.09291,9895936,0.511962890625,0.500324181999878
1568073390.62523,10223616,0.505615234375,0.503486751018374
1568073634.33126,10354688,0.505126953125,0.504065120641403
1568073756.51384,10420224,0.51025390625,0.504353650806013
1568074243.84188,10682368,0.513916015625,0.505956918459616
1568074853.14592,11010048,0.520263671875,0.508119632118081
1568074974.91256,11075584,0.517822265625,0.511419514014919
1568075340.35061,11272192,0.522216796875,0.513159324205842
1568076071.5539,11665408,0.51318359375,0.515620497809546
1568076193.39123,11730944,0.505615234375,0.514958321486725
1568076437.10361,11862016,0.507568359375,0.512419538294501
1568076802.72429,12058624,0.511962890625,0.511101334647674
1568077046.38615,12189696,0.513916015625,0.511335443974521
1568077168.19862,12255232,0.505859375,0.512036658878569
1568077411.78381,12386304,0.514892578125,0.510358114699651
1568077655.30404,12517376,0.516845703125,0.511590257715377
1568077777.50194,12582912,0.51611328125,0.513018312095482
1568078630.10154,13041664,0.522705078125,0.513859303469745
1568079605.25502,13565952,0.517822265625,0.51626295268637
1568079727.30142,13631488,0.51953125,0.516686662476579
1568079849.43372,13697024,0.52294921875,0.517459618021884
1568080337.19287,13959168,0.52392578125,0.518951299079109
1568081556.55333,14614528,0.523193359375,0.520303007735408
1568081678.55162,14680064,0.5361328125,0.521088398696068
1568081922.45602,14811136,0.523681640625,0.525176394927459
1568082409.99031,15073280,0.5166015625,0.524770227559628
1568082775.91587,15269888,0.524658203125,0.522550568328337
1568082897.9254,15335424,0.53173828125,0.523123272803114
1568083019.78575,15400960,0.527099609375,0.525464216260483
1568083385.18779,15597568,0.525390625,0.525908599203954
1568084847.85613,16384000,0.521240234375,0.525767850842382
1568085579.59365,16777216,0.516357421875,0.524537568340381
1568085945.38937,16973824,0.531982421875,0.522314789283748
1568086188.95095,17104896,0.527099609375,0.524941760737377
1568086310.73814,17170432,0.525634765625,0.525528109744621
1568086554.35877,17301504,0.531005859375,0.525557091188679
1568087041.7239,17563648,0.532470703125,0.527037676879933
1568087529.06434,17825792,0.531005859375,0.528513985036857
1568087772.74838,17956864,0.529541015625,0.529191098351884
1568088381.96031,18284544,0.532470703125,0.5292861808531
1568089966.25682,19136512,0.539306640625,0.530151506363018
1568090088.30197,19202048,0.52880859375,0.532639217406374
1568090697.85681,19529728,0.52685546875,0.531598327726309
1568090819.84704,19595264,0.52685546875,0.530309557696858
1568091307.17947,19857408,0.530517578125,0.529370983234492
1568091429.17692,19922944,0.528564453125,0.529682545762113
1568091916.60832,20185088,0.536376953125,0.529378728109499
1568092038.39414,20250624,0.533447265625,0.531280345404971
1568092282.20236,20381696,0.528076171875,0.531869159419837
1568092648.02,20578304,0.531494140625,0.530838496544494
1568093257.96654,20905984,0.53466796875,0.531016653737269
1568093380.24975,20971520,0.537841796875,0.532008820145757
1568093502.28176,21037056,0.532470703125,0.53359380625407
1568094111.73302,21364736,0.5400390625,0.533288627107914
1568094234.21666,21430272,0.532470703125,0.535122912896828
1568094356.16994,21495808,0.5400390625,0.534402231872403
