Wall time,Step,Value,Column 1
1568055025.06738,393216,0.95870852470398,0.95870852470398
1568055147.55631,458752,0.902374565601349,0.95870852470398
1568055760.79159,786432,0.836716711521149,0.930541545152664
1568056130.93448,983040,0.86975485086441,0.883629128336906
1568056253.72604,1048576,0.759476661682129,0.876691989600658
1568056622.67241,1245184,0.82457309961319,0.818084325641394
1568056745.62047,1310720,0.811046719551086,0.821328712627292
1568056868.44271,1376256,0.677257657051086,0.816187716089189
1568057362.90613,1638400,0.870560109615326,0.746722686570138
1568058839.01633,2424832,0.643267810344696,0.808641398092732
1568059331.1023,2686976,0.645635068416595,0.725954604218714
1568059577.24801,2818048,0.72834038734436,0.685794836317655
1568059823.38066,2949120,0.787431836128235,0.707067611831008
1568059946.42933,3014656,0.752137780189514,0.747249723979621
1568060192.70358,3145728,0.599052429199219,0.749693752084568
1568060931.2717,3538944,0.752635717391968,0.674373090641893
1568061054.31675,3604480,0.759471833705902,0.713504404016931
1568061177.76148,3670016,0.664056479930878,0.736488118861416
1568061301.07275,3735552,0.7290358543396,0.700272299396147
1568061424.39027,3801088,0.731026828289032,0.714654076867873
1568062167.72758,4194304,0.597753703594208,0.722840452578453
1568062414.59222,4325376,0.731761693954468,0.66029707808633
1568062658.76783,4456448,0.737577438354492,0.696029386020399
1568062780.75044,4521984,0.671429097652435,0.716803412187446
1568063146.65546,4718592,0.762207269668579,0.69411625491994
1568063268.60654,4784128,0.771482586860657,0.72816176229426
1568063390.56057,4849664,0.597670435905457,0.749822174577458
1568063512.54446,4915200,0.594779372215271,0.673746305241457
1568064122.47812,5242880,0.693487405776978,0.634262838728364
1568064732.39559,5570560,0.722756862640381,0.663875122252671
1568065098.10784,5767168,0.673538386821747,0.693315992446526
1568065220.21308,5832704,0.594224989414215,0.683427189634136
1568065951.84075,6225920,0.551106452941895,0.638826089524176
1568066927.60292,6750208,0.697427988052368,0.594966271233035
1568067293.65926,6946816,0.685656130313873,0.646197129642702
1568067415.66312,7012352,0.625230848789215,0.665926629978287
1568068269.40665,7471104,0.515574097633362,0.645578739383751
1568068635.35162,7667712,0.667774677276611,0.580576418508557
1568068879.0281,7798784,0.699365615844727,0.624175547892584
1568069732.44577,8257536,0.576805293560028,0.661770581868655
1568069854.35451,8323072,0.63986349105835,0.619287937714342
1568070221.32828,8519680,0.685489058494568,0.629575714386346
1568070343.19253,8585216,0.644326865673065,0.657532386440457
1568071196.15545,9043968,0.562084138393402,0.650929626056761
1568071440.40067,9175040,0.629830002784729,0.606506882225082
1568071684.32028,9306112,0.636179089546204,0.618168442504905
1568071806.07544,9371648,0.570122122764587,0.627173766025554
1568071928.04418,9437184,0.601512670516968,0.598647944395071
1568072781.09231,9895936,0.608318686485291,0.600080307456019
1568073390.62318,10223616,0.576477229595184,0.604199496970655
1568073634.33084,10354688,0.633309543132782,0.59033836328292
1568073756.51342,10420224,0.581456780433655,0.611823953207851
1568074243.84019,10682368,0.54024612903595,0.596640366820753
1568074853.14551,11010048,0.563089728355408,0.568443247928351
1568074974.91185,11075584,0.608348786830902,0.565766488141879
1568075340.35018,11272192,0.53630530834198,0.587057637486391
1568076071.55347,11665408,0.559217870235443,0.561681472914185
1568076193.39081,11730944,0.628258645534515,0.560449671574814
1568076437.10316,11862016,0.55493438243866,0.594354158554665
1568076802.72396,12058624,0.552401423454285,0.574644270496662
1568077046.38416,12189696,0.620642185211182,0.563522846975473
1568077168.19818,12255232,0.663858592510223,0.592082516093327
1568077411.7832,12386304,0.543428122997284,0.627970554301776
1568077655.30368,12517376,0.583715677261353,0.58569933864953
1568077777.50158,12582912,0.489493906497955,0.584707507955441
1568078630.10113,13041664,0.55035275220871,0.537100707226698
1568079605.25311,13565952,0.751094579696655,0.543726729717704
1568079727.29951,13631488,0.519032776355743,0.64741065470718
1568079849.43181,13697024,0.618525147438049,0.583221715531461
1568080337.19253,13959168,0.563425540924072,0.600873431484756
1568081556.55287,14614528,0.553964972496033,0.582149486204414
1568081678.54968,14680064,0.549783825874329,0.568057229350223
1568081922.45567,14811136,0.625647485256195,0.558920527612276
1568082409.98977,15073280,0.55800724029541,0.592284006434235
1568082775.91379,15269888,0.613517880439758,0.575145623364823
1568082897.92343,15335424,0.588187098503113,0.594331751902291
1568083019.78536,15400960,0.56230092048645,0.591259425202702
1568083385.18727,15597568,0.578804552555084,0.576780172844576
1568084847.85545,16384000,0.663451254367828,0.57779236269983
1568085579.59316,16777216,0.609390377998352,0.620621808533829
1568085945.38886,16973824,0.509130120277405,0.615006093266091
1568086188.949,17104896,0.482365131378174,0.562068106771748
1568086310.7377,17170432,0.55584192276001,0.522216619074961
1568086554.35797,17301504,0.573196709156036,0.539029270917485
1568087041.72345,17563648,0.492890536785126,0.556112990036761
1568087529.06401,17825792,0.534160375595093,0.524501763410943
1568087772.74806,17956864,0.59769731760025,0.529331069503018
1568088381.95989,18284544,0.539197266101837,0.563514193551634
1568089966.25652,19136512,0.613116025924683,0.551355729826736
1568090088.30005,19202048,0.569660246372223,0.582235877875709
1568090697.85633,19529728,0.571364045143127,0.575948062123966
1568090819.84521,19595264,0.50670051574707,0.573656053633547
1568091307.17738,19857408,0.517727911472321,0.540178284690308
1568091429.17655,19922944,0.493929266929626,0.528953098081314
1568091916.60757,20185088,0.546070456504822,0.511441182505471
1568092038.39247,20250624,0.473909050226212,0.528755819505146
1568092282.20046,20381696,0.509375154972076,0.501332434865679
1568092648.01959,20578304,0.461899638175964,0.505353794918878
1568093257.96453,20905984,0.507505059242249,0.483626716547421
1568093380.24779,20971520,0.527676284313202,0.495565887894835
1568093502.28143,21037056,0.563623130321503,0.511621086104018
1568094111.73241,21364736,0.51991593837738,0.537622108212761
1568094234.2148,21430272,0.580390453338623,0.52876902329507
1568094356.16956,21495808,0.514745056629181,0.554579738316847
1568094721.87788,21692416,0.571074843406677,0.534662397473014
1568095819.07207,22282240,0.533450305461883,0.552868620439845
1568096062.97238,22413312,0.502508521080017,0.543159462950865
1568096551.45394,22675456,0.492589771747589,0.522833992015441
1568096795.06001,22806528,0.511644601821899,0.507711881881515
1568097526.44259,23199744,0.550958871841431,0.509678241851707
1568097648.65051,23265280,0.520858883857727,0.530318556846569
1568098379.90926,23658496,0.529978096485138,0.525588720352148
1568098745.4204,23855104,0.538557410240173,0.527783408418643
1568099233.11933,24117248,0.517059564590454,0.533170409329408
1568099721.06726,24379392,0.506422817707062,0.525114986959931
1568099964.62645,24510464,0.57336837053299,0.515768902333496
1568100452.15601,24772608,0.483542114496231,0.544568636433243
1568100574.0143,24838144,0.566915154457092,0.514055375464737
1568100695.89367,24903680,0.477058976888657,0.540485264960915
1568100939.72684,25034752,0.503758251667023,0.508772120924786
1568101549.26179,25362432,0.566198468208313,0.506265186295904
1568101671.23185,25427968,0.601909458637237,0.536231827252109
1568102159.81383,25690112,0.60259747505188,0.569070642944673
1568102281.71192,25755648,0.536320149898529,0.585834058998276
1568102403.47129,25821184,0.62226814031601,0.561077104448403
1568104233.80972,26804224,0.431430846452713,0.591672622382206
1568105087.01944,27262976,0.510231792926788,0.51155173441746
1568105818.98717,27656192,0.573437571525574,0.510891763672124
1568105940.95137,27721728,0.506794333457947,0.542164667598849
1568106184.99981,27852800,0.542911231517792,0.524479500528398
1568106428.60714,27983872,0.525728285312653,0.533695366023095
1568106916.13539,28246016,0.598922431468964,0.529711825667874
1568108013.52598,28835840,0.548135638237,0.564317128568419
1568108257.1644,28966912,0.573168933391571,0.556226383402709
1568108379.01333,29032448,0.55947607755661,0.56469765839714
1568108744.68742,29229056,0.535655558109283,0.562086867976875
1568109475.96973,29622272,0.5189169049263,0.548871213043079
1568110451.24747,30146560,0.499487549066544,0.53389405898469
1568110573.02023,30212096,0.559610843658447,0.516690804025617
1568110938.69396,30408704,0.536464989185333,0.538150823842032
1568111060.63326,30474240,0.52694696187973,0.537307906513683
1568111548.11664,30736384,0.511588454246521,0.532127434196706
1568112157.37476,31064064,0.522086024284363,0.521857944221614
1568112279.28708,31129600,0.625942230224609,0.521971984252988
1568113621.15331,31850496,0.531316816806793,0.573957107238799
1568113987.44827,32047104,0.4826320707798,0.552636962022796
1568114109.33858,32112640,0.467894613742828,0.517634516401298
1568114353.27187,32243712,0.505102932453156,0.492764565072063
1568114597.05597,32374784,0.501329720020294,0.498933748762609
1568114962.80432,32571392,0.478229492902756,0.500131734391452
1568116304.29912,33292288,0.571093440055847,0.489180613647104
1568116914.20437,33619968,0.504543840885162,0.530137026851475
1568117157.8107,33751040,0.571255445480347,0.517340433868319
1568117523.3427,33947648,0.566620886325836,0.544297939674333
1568117766.94464,34078720,0.516176104545593,0.555459413000084
1568118376.12466,34406400,0.55542665719986,0.535817758772839
1568118497.93394,34471936,0.481936752796173,0.545622207986349
1568119229.36052,34865152,0.565658271312714,0.513779480391261
1568119473.04379,34996224,0.552136778831482,0.539718875851987
1568119594.92324,35061760,0.555419921875,0.545927827341735
1568119838.61062,35192832,0.480519562959671,0.550673874608367
1568119960.36092,35258368,0.573074698448181,0.515596718784019
1568120325.81723,35454976,0.492122441530228,0.5443357086161
1568120569.41056,35586048,0.514964878559112,0.518229075073164
1568121178.67664,35913728,0.477129817008972,0.516596976816138
1568121300.56997,35979264,0.54282408952713,0.496863396912555
1568121422.53241,36044800,0.486164093017578,0.519843743219843
1568122397.34704,36569088,0.567265868186951,0.50300391811871
1568122641.03575,36700160,0.542475402355194,0.535134893152831
1568123128.38659,36962304,0.536799907684326,0.538805147754012
1568123250.25045,37027840,0.532145619392395,0.537802527719169
1568123372.06414,37093376,0.510999500751495,0.534974073555782
1568123860.27183,37355520,0.472837656736374,0.522986787153639
1568124347.50267,37617664,0.557960391044617,0.497912221945006
1568124469.32728,37683200,0.556111872196198,0.527936306494811
1568124835.06672,37879808,0.552308022975922,0.542024089345505
1568125078.91531,38010880,0.531058549880981,0.547166056160713
1568125200.75528,38076416,0.485477566719055,0.539112303020847
1568125322.60514,38141952,0.482103765010834,0.512294934869951
1568125444.43637,38207488,0.531404256820679,0.497199349940393
1568125566.20645,38273024,0.495182633399963,0.514301803380536
1568125688.03772,38338560,0.551413297653198,0.504742218390249
1568125931.7543,38469632,0.55535751581192,0.528077758021724
1568126053.64243,38535168,0.520588576793671,0.541717636916822
1568126662.8074,38862848,0.483469039201736,0.531153106855246
1568126784.63708,38928384,0.503103375434876,0.507311073028491
1568127272.25828,39190528,0.464272886514664,0.505207224231683
1568127637.70453,39387136,0.535495102405548,0.484740055373174
1568127881.48656,39518208,0.489260971546173,0.510117578889361
1568128613.06726,39911424,0.526255965232849,0.499689275217767
1568128856.82329,40042496,0.499244391918182,0.512972620225308
1568129465.99393,40370176,0.505373477935791,0.506108506071745
1568129953.27327,40632320,0.465523809194565,0.505740992003768
1568130075.06955,40697856,0.525009691715241,0.485632400599166
1568130318.85237,40828928,0.503758907318115,0.505321046157204
1568131781.03111,41615360,0.474360942840576,0.504539976737659
1568132634.67528,42074112,0.493196725845337,0.489450459789118
1568132756.51406,42139648,0.497475445270538,0.491323592817227
1568133000.42071,42270720,0.491528272628784,0.494399519043883
1568133122.19582,42336256,0.509125828742981,0.492963895836333
1568133243.96487,42401792,0.491157174110413,0.501044862289657
1568133365.82282,42467328,0.47678342461586,0.496101018200035
1568133609.7132,42598400,0.501146912574768,0.486442221407947
1568133975.51659,42795008,0.502762913703918,0.493794566991358
1568134462.99632,43057152,0.496912062168121,0.498278740347638
1568134585.01121,43122688,0.512155115604401,0.49759540125788
1568135072.40727,43384832,0.467495441436768,0.50487525843114
1568135437.97613,43581440,0.494408398866653,0.486185349933954
1568135925.35671,43843584,0.494956195354462,0.490296874400304
1568136290.92859,44040192,0.502116799354553,0.492626534877383
1568136412.68145,44105728,0.501179575920105,0.497371667115968
1568136534.61354,44171264,0.486663073301315,0.499275621518037
1568136656.56689,44236800,0.520052194595337,0.492969347409676
1568136778.51629,44302336,0.581653118133545,0.506510771002506
1568137022.22325,44433408,0.555772006511688,0.544081944568026
1568137143.99042,44498944,0.529640316963196,0.549926975539857
1568137265.93669,44564480,0.490205109119415,0.539783646251526
1568137631.32629,44761088,0.503872156143189,0.514994377685471
1568137753.15833,44826624,0.512291848659515,0.50943326691433
1568137875.05453,44892160,0.517091512680054,0.510862557786923
1568138118.93574,45023232,0.50191593170166,0.513977035233488
1568138362.66792,45154304,0.536983370780945,0.507946483467574
1568138484.53237,45219840,0.559404313564301,0.52246492712426
1568139337.39497,45678592,0.490749359130859,0.54093462034428
1568139702.97461,45875200,0.560668587684631,0.51584198973757
1568139946.86804,46006272,0.495040535926819,0.5382552887111
1568140190.72754,46137344,0.512981414794922,0.51664791231896
1568140556.37437,46333952,0.421583920717239,0.514814663556941
1568140800.52796,46465024,0.516871929168701,0.46819929213709
1568141044.32437,46596096,0.502059698104858,0.492535610652896
1568141533.10751,46858240,0.496134996414185,0.497297654378877
1568142020.67644,47120384,0.476544618606567,0.496716325396531
1568142386.42208,47316992,0.508058547973633,0.486630472001549
1568142508.52225,47382528,0.542865574359894,0.497344509987591
1568142630.48193,47448064,0.544325232505798,0.520105042173742
1568142752.86763,47513600,0.535693168640137,0.53221513733977
1568143484.25774,47906816,0.491407096385956,0.533954152989953
1568144215.88143,48300032,0.482576906681061,0.512680624687955
1568144459.72696,48431104,0.492409110069275,0.497628765684508
1568144581.71585,48496640,0.535919308662415,0.495018937876891
1568144703.63981,48562176,0.472325205802918,0.515469123269653
1568145069.16096,48758784,0.481085628271103,0.493897164536285
1568145434.76368,48955392,0.512312650680542,0.487491396403694
1568145556.48609,49020928,0.500568151473999,0.499902023542118
1568145922.13459,49217536,0.445684105157852,0.500235087508059
1568146044.16666,49283072,0.510439574718475,0.472959596332955
1568146166.0212,49348608,0.500422179698944,0.491699585525715
1568146410.13798,49479680,0.503550231456757,0.49606088261233
1568146653.96945,49610752,0.451187759637833,0.499805557034543
1568147387.12728,50003968,0.509002804756165,0.475496658336188
1568147753.237,50200576,0.493720710277557,0.492249731546176
1568147875.15867,50266112,0.52536952495575,0.492985220911867
1568148241.46677,50462720,0.497238874435425,0.509177372933808
1568148363.24174,50528256,0.468562632799149,0.503208123684616
1568148485.00888,50593792,0.499225080013275,0.485885378241883
1568148728.73813,50724864,0.489574402570725,0.492555229127579
1568148850.54149,50790400,0.49573740363121,0.491064815849152
1568149582.30432,51183616,0.540089964866638,0.493401109740181
1568150070.24329,51445760,0.520626723766327,0.51674553730341
1568150192.08446,51511296,0.529248654842377,0.518686130534868
1568150435.9575,51642368,0.516476273536682,0.523967392688622
1568150679.76343,51773440,0.571663439273834,0.520221833112652
1568150923.44256,51904512,0.55162501335144,0.545942636193243
1568151045.47262,51970048,0.498171895742416,0.548783824772342
1568151167.28707,52035584,0.460693657398224,0.523477860257379
1568151289.08796,52101120,0.491765052080154,0.492085758827801
1568151410.88438,52166656,0.524019360542297,0.491925405453978
1568151776.52119,52363264,0.499536424875259,0.507972382998138
1568152020.39735,52494336,0.545282959938049,0.503754403936699
1568152264.07981,52625408,0.479804247617722,0.524518681937374
1568152629.61516,52822016,0.543072521686554,0.502161464777548
1568152873.17774,52953088,0.482589423656464,0.522616993232051
1568152995.10363,53018624,0.469321429729462,0.502603208444257
1568153116.93771,53084160,0.56285285949707,0.48596231908686
1568153848.54724,53477376,0.517384231090546,0.524407589291965
1568153970.38027,53542912,0.484959125518799,0.520895910191255
1568154214.05662,53673984,0.481243669986725,0.502927517855027
1568154579.61141,53870592,0.503813862800598,0.492085593920876
1568155067.21229,54132736,0.47445672750473,0.497949728360737
1568155432.76141,54329344,0.502144455909729,0.486203227932734
