Wall time,Step,Value,Column 1
1568055025.06815,393216,0.955134987831116,0.955134987831116
1568055147.55938,458752,0.95120358467102,0.955134987831116
1568055760.79241,786432,0.899343490600586,0.953169286251068
1568056130.93526,983040,0.882561385631561,0.926256388425827
1568056253.72706,1048576,0.849966049194336,0.904408887028694
1568056622.67295,1245184,0.86883419752121,0.877187468111515
1568056745.62108,1310720,0.856720387935638,0.873010832816362
1568056868.44387,1376256,0.809010744094849,0.864865610376
1568057362.90671,1638400,0.839394688606262,0.836938177235425
1568058839.017,2424832,0.78686136007309,0.838166432920843
1568059331.10279,2686976,0.77012836933136,0.812513896496967
1568059577.24855,2818048,0.778676211833954,0.791321132914163
1568059823.3816,2949120,0.818166255950928,0.784998672374059
1568059946.43009,3014656,0.796734929084778,0.801582464162493
1568060192.70464,3145728,0.758970737457275,0.799158696623636
1568060931.2724,3538944,0.783391833305359,0.779064717040455
1568061054.31757,3604480,0.764101505279541,0.781228275172907
1568061177.76223,3670016,0.755639731884003,0.772664890226224
1568061301.07374,3735552,0.771849751472473,0.764152311055113
1568061424.39137,3801088,0.776174306869507,0.768001031263793
1568062167.72851,4194304,0.740468680858612,0.77208766906665
1568062414.59331,4325376,0.738564312458038,0.756278174962631
1568062658.7721,4456448,0.74403589963913,0.747421243710335
1568062780.75126,4521984,0.765701711177826,0.745728571674732
1568063146.65742,4718592,0.775946319103241,0.755715141426279
1568063268.60735,4784128,0.761195719242096,0.76583073026476
1568063390.56457,4849664,0.737189412117004,0.763513224753428
1568063512.54846,4915200,0.7378049492836,0.750351318435216
1568064122.47897,5242880,0.764946043491364,0.744078133859408
1568064732.3967,5570560,0.733640491962433,0.754512088675386
1568065098.10856,5767168,0.724778890609741,0.744076290318909
1568065220.21388,5832704,0.71125465631485,0.734427590464325
1568065951.84474,6225920,0.703280031681061,0.722841123389587
1568066927.6039,6750208,0.717918753623962,0.713060577535324
1568067293.66332,6946816,0.720550775527954,0.715489665579643
1568067415.6673,7012352,0.719544172286987,0.718020220553799
1568068269.41069,7471104,0.699397504329681,0.718782196420393
1568068635.35569,7667712,0.712197780609131,0.709089850375037
1568068879.03235,7798784,0.722848474979401,0.710643815492084
1568069732.44652,8257536,0.686325550079346,0.716746145235742
1568069854.35868,8323072,0.719623029232025,0.701535847657544
1568070221.32898,8519680,0.705715000629425,0.710579438444785
1568070343.19356,8585216,0.71284419298172,0.708147219537105
1568071196.15664,9043968,0.691422164440155,0.710495706259412
1568071440.40147,9175040,0.70125812292099,0.700958935349784
1568071684.321,9306112,0.722857534885407,0.701108529135387
1568071806.07659,9371648,0.699296295642853,0.711983032010397
1568071928.04797,9437184,0.685426294803619,0.705639663826625
1568072781.09336,9895936,0.68780118227005,0.695532979315122
1568073390.62741,10223616,0.701688051223755,0.691667080792586
1568073634.33181,10354688,0.708168029785156,0.69667756600817
1568073756.51425,10420224,0.692873597145081,0.702422797896663
1568074243.84361,10682368,0.684187233448029,0.697648197520872
1568074853.14634,11010048,0.682776391506195,0.69091771548445
1568074974.91321,11075584,0.702906012535095,0.686847053495323
1568075340.35101,11272192,0.667409539222717,0.694876533015209
1568076071.5543,11665408,0.678080260753632,0.681143036118963
1568076193.3916,11730944,0.691918730735779,0.679611648436297
1568076437.10408,11862016,0.667227208614349,0.685765189586038
1568076802.72464,12058624,0.68707948923111,0.676496199100194
1568077046.38827,12189696,0.706666231155396,0.681787844165652
1568077168.19903,12255232,0.723227620124817,0.694227037660524
1568077411.78442,12386304,0.677015662193298,0.70872732889267
1568077655.30444,12517376,0.687942564487457,0.692871495542984
1568077777.50231,12582912,0.669495940208435,0.690407030015221
1568078630.10193,13041664,0.666056036949158,0.679951485111828
1568079605.25706,13565952,0.736047923564911,0.673003761030493
1568079727.30347,13631488,0.675672292709351,0.704525842297702
1568079849.43588,13697024,0.6966672539711,0.690099067503526
1568080337.19326,13959168,0.689016938209534,0.693383160737313
1568081556.55372,14614528,0.66385543346405,0.691200049473423
1568081678.55363,14680064,0.679601073265076,0.677527741468737
1568081922.4564,14811136,0.697448313236237,0.678564407366906
1568082409.99084,15073280,0.657456874847412,0.688006360301571
1568082775.91829,15269888,0.674280762672424,0.672731617574492
1568082897.92754,15335424,0.673411011695862,0.673506190123458
1568083019.78618,15400960,0.667380213737488,0.67345860090966
1568083385.1884,15597568,0.677897572517395,0.670419407323574
1568084847.8566,16384000,0.692352533340454,0.674158489920484
1568085579.59413,16777216,0.667719185352325,0.683255511630469
