Wall time,Step,Value,Column 1
1568055025.06808,393216,0.950107395648956,0.950107395648956
1568055147.55905,458752,0.956576764583588,0.950107395648956
1568055760.79232,786432,0.898068308830261,0.953342080116272
1568056130.93518,983040,0.858045518398285,0.925705194473267
1568056253.72694,1048576,0.844040870666504,0.891875356435776
1568056622.67289,1245184,0.854056417942047,0.86795811355114
1568056745.62102,1310720,0.844358801841736,0.861007265746594
1568056868.44374,1376256,0.814135372638702,0.852683033794165
1568057362.90665,1638400,0.808331549167633,0.833409203216434
1568058839.01694,2424832,0.800406754016876,0.820870376192033
1568059331.10273,2686976,0.772519171237946,0.810638565104455
1568059577.24849,2818048,0.770054578781128,0.7915788681712
1568059823.38151,2949120,0.800972282886505,0.780816723476164
1568059946.43002,3014656,0.784052193164825,0.790894503181335
1568060192.7045,3145728,0.775986313819885,0.78747334817308
1568060931.27231,3538944,0.771038293838501,0.781729830996483
1568061054.31751,3604480,0.739880979061127,0.776384062417492
1568061177.76217,3670016,0.753353238105774,0.758132520739309
1568061301.07365,3735552,0.758536279201508,0.755742879422542
1568061424.39124,3801088,0.762861609458923,0.757139579312025
1568062167.72832,4194304,0.75740921497345,0.760000594385474
1568062414.59313,4325376,0.715839743614197,0.758704904679462
1568062658.7714,4456448,0.726177275180817,0.737272324146829
1568062780.75112,4521984,0.767801702022553,0.731724799663823
1568063146.65694,4718592,0.755065083503723,0.749763250843188
1568063268.60722,4784128,0.739287257194519,0.752414167173455
1568063390.56392,4849664,0.750027537345886,0.745850712183987
1568063512.54783,4915200,0.748340427875519,0.747939124764937
1568064122.47883,5242880,0.75737476348877,0.748139776320228
1568064732.39651,5570560,0.707913160324097,0.752757269904499
1568065098.10844,5767168,0.710309386253357,0.730335215114298
1568065220.21375,5832704,0.711222231388092,0.720322300683827
1568065951.84409,6225920,0.715476930141449,0.71577226603596
1568066927.60377,6750208,0.694474875926971,0.715624598088704
1568067293.6627,6946816,0.695865571498871,0.705049737007838
1568067415.6666,7012352,0.711685001850128,0.700457654253354
1568068269.41006,7471104,0.719163298606873,0.706071328051741
1568068635.35498,7667712,0.693790376186371,0.712617313329307
1568068879.03172,7798784,0.702475666999817,0.703203844757839
1568069732.44639,8257536,0.687909483909607,0.702839755878828
1568069854.358,8323072,0.710515737533569,0.695374619894217
1568070221.32888,8519680,0.68771243095398,0.702945178713893
1568070343.19339,8585216,0.702134907245636,0.695328804833936
1568071196.15653,9043968,0.689581573009491,0.698731856039786
1568071440.40133,9175040,0.687334060668945,0.694156714524639
1568071684.32089,9306112,0.707603871822357,0.690745387596792
1568071806.07643,9371648,0.695732295513153,0.699174629709575
1568071928.04741,9437184,0.668851971626282,0.697453462611364
1568072781.09323,9895936,0.669843554496765,0.683152717118823
1568073390.62676,10223616,0.708954334259033,0.676498135807794
1568073634.33158,10354688,0.695472836494446,0.692726235033414
1568073756.51411,10420224,0.68902462720871,0.69409953576393
1568074243.84301,10682368,0.682055294513702,0.69156208148632
1568074853.1462,11010048,0.677695453166962,0.686808688000011
1568074974.91299,11075584,0.695813477039337,0.682252070583486
1568075340.35088,11272192,0.662648916244507,0.689032773811412
1568076071.55415,11665408,0.672624468803406,0.675840845027959
