Wall time,Step,Value,Column 1
1568055025.06772,393216,0.63427734375,0.63427734375
1568055147.55793,458752,0.662353515625,0.63427734375
1568055760.79203,786432,0.69921875,0.6483154296875
1568056130.93478,983040,0.704345703125,0.67376708984375
1568056253.72642,1048576,0.7255859375,0.689056396484375
1568056622.67269,1245184,0.724609375,0.707321166992188
1568056745.6208,1310720,0.73779296875,0.715965270996094
1568056868.44327,1376256,0.736572265625,0.726879119873047
1568057362.90649,1638400,0.708251953125,0.731725692749023
1568058839.01675,2424832,0.746826171875,0.719988822937012
1568059331.10256,2686976,0.76123046875,0.733407497406006
1568059577.2483,2818048,0.768310546875,0.747318983078003
1568059823.38115,2949120,0.74267578125,0.757814764976501
1568059946.42975,3014656,0.7548828125,0.750245273113251
1568060192.70417,3145728,0.751953125,0.752564042806625
1568060931.27204,3538944,0.7568359375,0.752258583903313
1568061054.31734,3604480,0.74853515625,0.754547260701656
1568061177.76198,3670016,0.782470703125,0.751541208475828
1568061301.07334,3735552,0.760009765625,0.767005955800414
1568061424.39082,3801088,0.7763671875,0.763507860712707
1568062167.7281,4194304,0.76220703125,0.769937524106354
1568062414.59288,4325376,0.7529296875,0.766072277678177
1568062658.77018,4456448,0.75927734375,0.759500982589088
1568062780.75087,4521984,0.781005859375,0.759389163169544
1568063146.65632,4718592,0.748291015625,0.770197511272272
1568063268.60698,4784128,0.75341796875,0.759244263448636
1568063390.56272,4849664,0.774169921875,0.756331116099318
1568063512.5466,4915200,0.781982421875,0.765250518987159
1568064122.4786,5242880,0.784423828125,0.77361647043108
1568064732.39619,5570560,0.763916015625,0.77902014927804
1568065098.10825,5767168,0.790771484375,0.77146808245152
1568065220.21353,5832704,0.786376953125,0.78111978341326
1568065951.8429,6225920,0.7890625,0.78374836826913
1568066927.60344,6750208,0.767578125,0.786405434134565
1568067293.66143,6946816,0.7724609375,0.776991779567283
1568067415.66534,7012352,0.79541015625,0.774726358533641
1568068269.40881,7471104,0.77685546875,0.785068257391821
1568068635.35377,7667712,0.7841796875,0.78096186307091
1568068879.03035,7798784,0.77685546875,0.782570775285455
1568069732.44617,8257536,0.80029296875,0.779713122017728
1568069854.35678,8323072,0.790283203125,0.790003045383864
1568070221.32867,8519680,0.77685546875,0.790143124254432
1568070343.1931,8585216,0.794921875,0.783499296502216
1568071196.15599,9043968,0.799072265625,0.789210585751108
1568071440.40114,9175040,0.799072265625,0.794141425688054
1568071684.32067,9306112,0.8095703125,0.796606845656527
1568071806.0761,9371648,0.80078125,0.803088579078263
1568071928.04624,9437184,0.802001953125,0.801934914539132
1568072781.09295,9895936,0.794921875,0.801968433832066
1568073390.62544,10223616,0.792724609375,0.798445154416033
1568073634.3313,10354688,0.794189453125,0.795584881895516
1568073756.51388,10420224,0.799560546875,0.794887167510258
1568074243.84208,10682368,0.805419921875,0.797223857192629
1568074853.14596,11010048,0.80615234375,0.801321889533815
1568074974.91262,11075584,0.802734375,0.803737116641907
1568075340.35065,11272192,0.806396484375,0.803235745820954
1568076071.55394,11665408,0.811767578125,0.804816115097977
1568076193.39127,11730944,0.792236328125,0.808291846611488
1568076437.10365,11862016,0.813720703125,0.800264087368244
1568076802.72433,12058624,0.808837890625,0.806992395246622
1568077046.38635,12189696,0.80029296875,0.807915142935811
1568077168.19866,12255232,0.7919921875,0.804104055842906
1568077411.78387,12386304,0.80859375,0.798048121671453
1568077655.30408,12517376,0.809814453125,0.803320935835726
1568077777.50198,12582912,0.79541015625,0.806567694480363
1568078630.10158,13041664,0.810302734375,0.800988925365182
1568079605.25522,13565952,0.747314453125,0.805645829870091
1568079727.30162,13631488,0.799072265625,0.776480141497545
1568079849.43397,13697024,0.798583984375,0.787776203561273
1568080337.19292,13959168,0.81103515625,0.793180093968136
1568081556.55336,14614528,0.80859375,0.802107625109068
1568081678.55181,14680064,0.809814453125,0.805350687554534
1568081922.45606,14811136,0.796875,0.807582570339767
1568082409.99037,15073280,0.806396484375,0.802228785169883
1568082775.91607,15269888,0.81298828125,0.804312634772442
1568082897.92558,15335424,0.807373046875,0.808650458011221
1568083019.78579,15400960,0.817138671875,0.80801175244311
