Wall time,Step,Value,Column 1
1568055025.06739,393216,0.611328125,0.611328125
1568055147.55639,458752,0.7841796875,0.676511321663228
1568055760.7916,786432,0.791015625,0.77903564606318
1568056130.93449,983040,0.702392578125,0.770944766818331
1568056253.72606,1048576,0.80810546875,0.73937603008033
1568056622.67242,1245184,0.779296875,0.797545982150773
1568056745.62048,1310720,0.769775390625,0.780937342424351
1568056868.44274,1376256,0.84765625,0.783517575106873
1568057362.90615,1638400,0.667236328125,0.805132166779367
1568058839.01634,2424832,0.860595703125,0.738247553472542
1568059331.10231,2686976,0.8603515625,0.84993857625536
1568059577.24802,2818048,0.801513671875,0.833176361631252
1568059823.38067,2949120,0.75537109375,0.790433457752266
1568059946.42934,3014656,0.7822265625,0.773005784282841
1568060192.70361,3145728,0.869140625,0.800742759844545
1568060931.27171,3538944,0.763916015625,0.829866226019633
1568061054.31676,3604480,0.746337890625,0.768092925110814
1568061177.76149,3670016,0.83935546875,0.774662637015636
1568061301.07279,3735552,0.779052734375,0.819213620032064
1568061424.39029,3801088,0.79052734375,0.787533224812395
1568062167.7276,4194304,0.856689453125,0.800871885651111
1568062414.59225,4325376,0.749755859375,0.817142446530749
1568062658.76795,4456448,0.73974609375,0.754940370832254
1568062780.75046,4521984,0.832275390625,0.763094903928337
1568063146.65549,4718592,0.7333984375,0.799819414409841
1568063268.60656,4784128,0.724365234375,0.748770567398058
1568063390.56066,4849664,0.8564453125,0.772948842061839
1568063512.54455,4915200,0.861328125,0.84936426520747
1568064122.47815,5242880,0.818115234375,0.83822673856143
1568064732.39562,5570560,0.7509765625,0.801891392052523
1568065098.10786,5767168,0.801025390625,0.776373489304104
1568065220.2131,5832704,0.84521484375,0.81631940935277
1568065951.84085,6225920,0.866943359375,0.840374825743684
1568066927.60294,6750208,0.7646484375,0.832762134105608
1568067293.65935,6946816,0.77734375,0.778999704410533
1568067415.66322,7012352,0.836669921875,0.801572300103986
1568068269.40674,7471104,0.87548828125,0.839680522126838
1568068635.35175,7667712,0.796142578125,0.844415787849577
1568068879.0282,7798784,0.774169921875,0.79554297159665
1568069732.44578,8257536,0.83740234375,0.794599871881206
1568069854.35461,8323072,0.82080078125,0.826733411338203
1568070221.3283,8519680,0.768310546875,0.809952628198039
1568070343.19257,8585216,0.822265625,0.792889955307267
1568071196.15549,9043968,0.858154296875,0.831550029876612
1568071440.4007,9175040,0.8193359375,0.846153139054399
1568071684.3203,9306112,0.83251953125,0.827276946100388
1568071806.07548,9371648,0.863525390625,0.83976707520552
1568071928.04433,9437184,0.83154296875,0.851166478512445
1568072781.09235,9895936,0.82373046875,0.831727586596717
1568073390.62332,10223616,0.8544921875,0.832017965420949
1568073634.33089,10354688,0.814208984375,0.845053073250131
1568073756.51344,10420224,0.848876953125,0.830206627218931
1568074243.84033,10682368,0.872314453125,0.855368748877977
1568074853.14553,11010048,0.85888671875,0.865579462801001
1568074974.91189,11075584,0.842529296875,0.854986236814008
1568075340.3502,11272192,0.86474609375,0.848851307939809
1568076071.55349,11665408,0.862060546875,0.858794973584459
1568076193.39083,11730944,0.81201171875,0.849434669002478
1568076437.10318,11862016,0.86083984375,0.829575876167807
1568076802.72399,12058624,0.86669921875,0.857201912709384
1568077046.38429,12189696,0.82763671875,0.851479940771128
1568077168.1982,12255232,0.807373046875,0.827542081437526
1568077411.78322,12386304,0.86279296875,0.827393229785242
1568077655.3037,12517376,0.8466796875,0.858882261196828
1568077777.5016,12582912,0.8876953125,0.852731248814202
1568078630.10114,13041664,0.855712890625,0.862249533695334
1568079605.25323,13565952,0.712158203125,0.822226776077945
1568079727.29961,13631488,0.872802734375,0.769557661237603
1568079849.43196,13697024,0.827392578125,0.859839220982552
1568080337.19255,13959168,0.864501953125,0.839449373284884
1568081556.5529,14614528,0.845947265625,0.858413076224801
1568081678.54977,14680064,0.86767578125,0.848836098989813
